#OTU ID	SRR2668386	SRR2666966	SRR2666951	SRR2666430	SRR2666998	SRR2666992	SRR2666999	SRR2667424	SRR2666957	SRR2666996	SRR2668685	SRR2666955	SRR2666952	SRR2666949	SRR2667002	SRR2666948	SRR2666944	SRR2666429	SRR2666950	SRR2668394	SRR2666993	SRR2666962	SRR2668385	SRR2666431	SRR2666900	SRR2666954	SRR2666960	SRR2666943	SRR2668706	SRR2668785	SRR2668789	SRR2668681	SRR2668790	SRR2668794	SRR2666995	SRR2666428	SRR2668389	SRR2666989	SRR2666946	SRR2668393	SRR2668388	SRR2668683	SRR2668384	SRR2668686	SRR2667003	SRR2668783	SRR2668788	SRR2668787	SRR2668807	SRR2667186	SRR2667427	SRR2668392	SRR2666953	SRR2668391	SRR2668784	SRR2667423	SRR2667123	SRR2667060	SRR2668792	SRR2666963	SRR2668811	SRR2668782	SRR2668791	SRR2668812	SRR2668682	SRR2666965	SRR2667421	SRR2666945	SRR2667425	SRR2668684	SRR2668813	SRR2668786	SRR2667426	SRR2667422	SRR2667428	SRR2667004	SRR2668383	SRR2668395	SRR2668390	SRR2666959	SRR2668396	SRR2667000	SRR2666991	SRR2668387
EU503856.1.1401	2.0	0.0	0.0	0.0	1.0	1.0	0.0	20.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	172.0	47.0	33.0	9.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	2.0	29.0	1.0	63.0	53.0	66.0	41.0	3.0	11.0	2.0	1.0	1.0	67.0	3.0	1.0	3.0	53.0	3.0	83.0	44.0	18.0	85.0	21.0	5.0	4.0	0.0	1.0	34.0	40.0	41.0	2.0	1.0	1.0	6.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0	3.0
EF400759.1.1489	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	39.0	8.0	2.0	0.0	18.0	0.0	2.0	0.0	20.0	55.0	0.0	0.0	186.0	0.0	0.0	0.0	72.0	19.0	21.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	189.0	46.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
GQ448867.1.1381	0.0	0.0	46.0	1.0	0.0	0.0	0.0	17.0	0.0	0.0	14.0	0.0	87.0	240.0	0.0	27.0	4.0	0.0	133.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	25.0	5.0	0.0	0.0	0.0	3.0	0.0	1.0	6.0	4.0	2.0	6.0	32.0	6.0	0.0	0.0	0.0	45.0	7.0	10.0	5.0	5.0	0.0	1.0	38.0	36.0	0.0	24.0	0.0	28.0	0.0	0.0	0.0	21.0	12.0	0.0	12.0	0.0	26.0	0.0	2.0	0.0	0.0	15.0	0.0	98.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EU452575.1.1400	88.0	1.0	31.0	0.0	1.0	0.0	7.0	3.0	6.0	1.0	56.0	6.0	3.0	7.0	0.0	12.0	6.0	0.0	4.0	14.0	2.0	0.0	22.0	0.0	0.0	0.0	1.0	1.0	44.0	220.0	96.0	46.0	15.0	79.0	3.0	0.0	85.0	1.0	0.0	8.0	1.0	82.0	9.0	33.0	1.0	80.0	77.0	76.0	42.0	2.0	12.0	0.0	0.0	42.0	88.0	2.0	2.0	1.0	77.0	0.0	119.0	47.0	28.0	100.0	19.0	0.0	0.0	1.0	2.0	54.0	40.0	49.0	1.0	2.0	13.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	64.0
HQ806032.1.1447	2.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	62.0	16.0	8.0	9.0	12.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	6.0	0.0	33.0	22.0	20.0	15.0	2.0	4.0	1.0	0.0	0.0	20.0	0.0	2.0	0.0	20.0	0.0	20.0	13.0	11.0	38.0	11.0	3.0	0.0	0.0	0.0	9.0	13.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
DQ808523.1.1301	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	19.0	230.0	1.0	202.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	9.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	2.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	6.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB185560.1.1503	0.0	59.0	0.0	47.0	2.0	0.0	0.0	0.0	1.0	161.0	1.0	114.0	0.0	0.0	0.0	0.0	3.0	64.0	0.0	19.0	1.0	4.0	0.0	0.0	374.0	0.0	182.0	4.0	13.0	6.0	0.0	6.0	0.0	2.0	2.0	107.0	0.0	166.0	27.0	169.0	0.0	11.0	0.0	2.0	0.0	5.0	2.0	26.0	0.0	1.0	6.0	13.0	0.0	32.0	0.0	4.0	2.0	1.0	0.0	275.0	5.0	5.0	28.0	2.0	0.0	357.0	1.0	39.0	0.0	0.0	0.0	44.0	0.0	0.0	5.0	0.0	2.0	2.0	69.0	0.0	5.0	0.0	13.0	0.0
AF376216.1.1417	61.0	1.0	0.0	0.0	2.0	1.0	29.0	2.0	37.0	7.0	19.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	9.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	17.0	77.0	34.0	19.0	8.0	35.0	1.0	1.0	7.0	0.0	1.0	0.0	23.0	52.0	1.0	13.0	0.0	47.0	49.0	29.0	24.0	0.0	0.0	0.0	7.0	9.0	24.0	0.0	0.0	0.0	21.0	0.0	45.0	21.0	21.0	8.0	24.0	1.0	3.0	0.0	0.0	16.0	19.0	21.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	5.0
HQ815054.1.1440	21.0	46.0	61.0	2.0	55.0	9.0	35.0	11.0	140.0	68.0	3.0	9.0	10.0	76.0	23.0	44.0	3.0	0.0	159.0	4.0	25.0	142.0	30.0	11.0	3.0	1.0	75.0	1.0	2.0	9.0	6.0	1.0	0.0	3.0	46.0	0.0	16.0	2.0	0.0	16.0	141.0	1.0	2.0	0.0	23.0	6.0	5.0	1.0	5.0	0.0	7.0	7.0	4.0	36.0	6.0	3.0	1.0	3.0	1.0	55.0	10.0	2.0	0.0	2.0	1.0	77.0	9.0	0.0	0.0	1.0	4.0	5.0	0.0	18.0	3.0	0.0	0.0	4.0	6.0	4.0	0.0	10.0	29.0	1.0
LN846907.1.1495	8.0	30.0	33.0	5.0	18.0	0.0	28.0	0.0	24.0	13.0	0.0	4.0	27.0	64.0	15.0	42.0	19.0	2.0	6.0	2.0	20.0	12.0	3.0	11.0	12.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	13.0	13.0	6.0	6.0	6.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0
HQ784760.1.1447	26.0	13.0	20.0	0.0	29.0	6.0	86.0	1.0	186.0	8.0	6.0	130.0	29.0	51.0	8.0	111.0	14.0	0.0	14.0	2.0	12.0	1.0	22.0	4.0	5.0	12.0	13.0	2.0	2.0	7.0	2.0	3.0	0.0	3.0	2.0	0.0	15.0	1.0	0.0	2.0	14.0	19.0	0.0	6.0	4.0	14.0	5.0	0.0	5.0	0.0	3.0	0.0	5.0	16.0	9.0	0.0	0.0	3.0	15.0	28.0	20.0	7.0	0.0	3.0	0.0	32.0	3.0	0.0	0.0	11.0	9.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0
AM406499.1.1455	0.0	12.0	51.0	0.0	11.0	2.0	8.0	6.0	13.0	11.0	0.0	8.0	17.0	35.0	3.0	49.0	1.0	11.0	16.0	0.0	14.0	6.0	0.0	1.0	20.0	1.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	8.0	0.0	2.0	5.0	2.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	16.0	6.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GQ135741.1.1431	0.0	0.0	1.0	0.0	8.0	1.0	24.0	15.0	0.0	27.0	0.0	8.0	0.0	7.0	40.0	3.0	2.0	5.0	3.0	1.0	25.0	3.0	0.0	7.0	2.0	0.0	15.0	0.0	5.0	22.0	5.0	1.0	2.0	7.0	19.0	1.0	3.0	6.0	0.0	5.0	0.0	4.0	2.0	3.0	9.0	8.0	3.0	3.0	4.0	9.0	65.0	1.0	1.0	12.0	10.0	9.0	1.0	6.0	2.0	19.0	11.0	1.0	5.0	5.0	3.0	7.0	2.0	2.0	10.0	7.0	11.0	4.0	0.0	1.0	2.0	7.0	0.0	3.0	4.0	58.0	1.0	2.0	4.0	0.0
GQ448506.1.1374	6.0	16.0	17.0	5.0	12.0	7.0	17.0	9.0	4.0	24.0	3.0	6.0	8.0	4.0	1.0	7.0	5.0	0.0	5.0	4.0	1.0	1.0	7.0	4.0	1.0	2.0	16.0	2.0	2.0	1.0	3.0	0.0	0.0	1.0	4.0	3.0	1.0	5.0	0.0	3.0	11.0	0.0	2.0	0.0	12.0	1.0	0.0	1.0	0.0	3.0	3.0	3.0	3.0	16.0	1.0	5.0	0.0	4.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	1.0	0.0	0.0	2.0	0.0	11.0	0.0	1.0	0.0	3.0	0.0	5.0	0.0	5.0	8.0	1.0
HQ681775.1.1440	7.0	47.0	4.0	5.0	19.0	0.0	23.0	2.0	21.0	2.0	1.0	40.0	4.0	10.0	87.0	14.0	7.0	0.0	7.0	0.0	0.0	4.0	27.0	15.0	5.0	3.0	11.0	0.0	1.0	3.0	3.0	1.0	0.0	4.0	6.0	5.0	9.0	1.0	0.0	1.0	32.0	0.0	3.0	1.0	0.0	4.0	2.0	2.0	0.0	2.0	5.0	0.0	19.0	3.0	2.0	2.0	3.0	0.0	5.0	1.0	4.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	5.0	15.0
CDZB01072114.19608.21101	13.0	15.0	0.0	1.0	1.0	5.0	7.0	0.0	1.0	12.0	1.0	1.0	0.0	2.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	1.0	3.0	0.0	0.0	0.0	4.0	6.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	3.0	0.0	6.0	3.0	4.0	4.0	1.0	6.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HK555421.2.1458	0.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	758.0	166.0	0.0	0.0	1.0	0.0	0.0	94.0	287.0	0.0	0.0	168.0	0.0	4.0	32.0	2.0	7.0	4.0	1.0	732.0	0.0	122.0	9.0	0.0	0.0	11.0	9.0	1.0	0.0	115.0	86.0	32.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	16.0	19.0	0.0	1523.0	26.0	0.0	0.0	14.0	0.0	2.0	18.0	26.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0
EU471638.1.1403	1.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	12.0	154.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU850573.1.1444	0.0	4.0	0.0	14.0	0.0	0.0	6.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	5.0	3.0	0.0	14.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	7.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AM265458.1.1354	0.0	8.0	13.0	0.0	1.0	3.0	0.0	0.0	4.0	6.0	0.0	3.0	4.0	3.0	74.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	59.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
GQ136379.1.1377	0.0	5.0	27.0	3.0	5.0	4.0	5.0	39.0	6.0	3.0	7.0	17.0	6.0	29.0	1.0	17.0	2.0	1.0	11.0	8.0	1.0	5.0	1.0	1.0	1.0	3.0	16.0	1.0	4.0	10.0	9.0	1.0	0.0	3.0	18.0	2.0	0.0	4.0	1.0	12.0	0.0	4.0	7.0	2.0	1.0	7.0	2.0	4.0	2.0	16.0	5.0	5.0	0.0	0.0	2.0	12.0	13.0	14.0	4.0	40.0	2.0	7.0	0.0	4.0	3.0	6.0	15.0	0.0	4.0	2.0	4.0	1.0	5.0	8.0	5.0	21.0	1.0	6.0	1.0	2.0	0.0	1.0	1.0	0.0
GU227220.1.1446	0.0	142.0	9.0	0.0	88.0	0.0	12.0	0.0	2.0	2.0	1.0	0.0	25.0	71.0	0.0	121.0	0.0	0.0	16.0	0.0	0.0	12.0	4.0	0.0	0.0	12.0	24.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	88.0	0.0	0.0	0.0	0.0	0.0	53.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
GQ492911.1.1379	0.0	2.0	3.0	0.0	1.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	40.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	7.0	0.0	1.0	1.0	0.0	0.0
HM124226.1.1480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	21.0	2.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	6.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	5.0	0.0	14.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ394300.1.1511	23.0	479.0	32.0	1.0	19.0	3.0	5.0	1.0	159.0	3.0	8.0	1.0	9.0	38.0	4.0	0.0	8.0	0.0	29.0	13.0	35.0	7.0	32.0	1.0	5.0	0.0	29.0	0.0	3.0	20.0	5.0	4.0	2.0	10.0	0.0	2.0	29.0	2.0	4.0	9.0	113.0	2.0	0.0	3.0	1.0	7.0	7.0	9.0	4.0	0.0	2.0	2.0	12.0	33.0	3.0	5.0	0.0	0.0	5.0	34.0	5.0	3.0	4.0	5.0	3.0	15.0	1.0	0.0	0.0	4.0	3.0	9.0	1.0	3.0	8.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	8.0	0.0
DQ793617.1.1403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	34.0	0.0	0.0	0.0	9.0	0.0	0.0	7.0	8.0	2.0	2.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	1.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
HM630251.1.1429	0.0	8.0	2.0	2.0	2.0	1.0	6.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	1.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	19.0	0.0	0.0	5.0	8.0	17.0	3.0	10.0	2.0	11.0	0.0	12.0	1.0	20.0	1.0	0.0	0.0	16.0	0.0	4.0	0.0	14.0	11.0	16.0	4.0	2.0	3.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	3.0	1.0	10.0	7.0	13.0	12.0	6.0	0.0	1.0	3.0	0.0	16.0	3.0	17.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
GQ493969.1.1362	3.0	6.0	5.0	5.0	4.0	2.0	13.0	4.0	0.0	9.0	1.0	5.0	3.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0
GQ448128.1.1399	0.0	35.0	32.0	7.0	37.0	7.0	1.0	26.0	8.0	5.0	28.0	16.0	18.0	43.0	5.0	36.0	5.0	1.0	17.0	7.0	4.0	10.0	0.0	0.0	5.0	9.0	23.0	7.0	13.0	83.0	51.0	13.0	7.0	47.0	14.0	2.0	0.0	1.0	3.0	7.0	0.0	21.0	20.0	23.0	2.0	35.0	59.0	24.0	11.0	19.0	32.0	2.0	6.0	3.0	30.0	7.0	12.0	9.0	31.0	70.0	40.0	18.0	15.0	8.0	8.0	39.0	6.0	1.0	0.0	22.0	16.0	19.0	4.0	5.0	2.0	13.0	0.0	5.0	3.0	3.0	1.0	7.0	2.0	3.0
JQ072303.1.1437	0.0	85.0	1.0	0.0	59.0	0.0	14.0	0.0	1.0	11.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABGD02000021.1868.3380	67.0	122.0	3.0	0.0	107.0	3.0	51.0	9.0	160.0	213.0	9.0	26.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	6.0	0.0	0.0	113.0	0.0	0.0	1.0	19.0	6.0	7.0	1.0	9.0	121.0	0.0	7.0	0.0	0.0	16.0	0.0	7.0	2.0	3.0	13.0	2.0	5.0	6.0	4.0	3.0	185.0	0.0	5.0	4.0	11.0	1.0	3.0	1.0	14.0	0.0	16.0	9.0	6.0	4.0	3.0	0.0	2.0	0.0	6.0	3.0	9.0	9.0	2.0	3.0	8.0	2.0	23.0	3.0	14.0	8.0	0.0	11.0	0.0	2421.0
HM839118.1.1346	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18.0	5.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	0.0	10.0	5.0	5.0	1.0	3.0	2.0	2.0	0.0	1.0	10.0	2.0	4.0	3.0	1.0	0.0	6.0	4.0	2.0	9.0	1.0	0.0	6.0	0.0	0.0	1.0	0.0	3.0	2.0	2.0	1.0	4.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
ACHI01000139.3641.5154	0.0	0.0	10.0	25.0	7.0	4.0	0.0	26.0	2.0	43.0	5.0	13.0	2.0	0.0	12.0	6.0	6.0	0.0	2.0	0.0	9.0	2.0	0.0	11.0	103.0	3.0	1.0	106.0	33.0	14.0	27.0	0.0	4.0	4.0	35.0	18.0	2.0	3.0	13.0	18.0	0.0	46.0	31.0	5.0	6.0	129.0	15.0	4.0	8.0	10.0	57.0	6.0	3.0	13.0	20.0	54.0	4.0	7.0	7.0	5.0	3.0	3.0	1.0	4.0	2.0	3.0	9.0	5.0	8.0	14.0	12.0	9.0	1.0	3.0	2.0	8.0	1.0	11.0	0.0	1.0	2.0	3.0	3.0	0.0
CDTY01011104.3874.5383	0.0	0.0	0.0	122.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	200.0	0.0	0.0	0.0	0.0	0.0	160.0	82.0	0.0	0.0	10.0	3.0	2.0	0.0	6.0	0.0	0.0	0.0	88.0	0.0	68.0	46.0	0.0	0.0	18.0	0.0	0.0	0.0	82.0	3.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	13.0	1.0	26.0	0.0	1.0	1.0	0.0	1.0	0.0	13.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	27.0	0.0
FJ894710.1.1354	5.0	98.0	72.0	2.0	43.0	2.0	58.0	12.0	1.0	7.0	2.0	6.0	3.0	8.0	4.0	228.0	6.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	35.0	0.0	4.0	20.0	10.0	8.0	3.0	7.0	2.0	14.0	0.0	6.0	0.0	1.0	3.0	7.0	1.0	7.0	4.0	13.0	4.0	10.0	10.0	1.0	1.0	0.0	2.0	1.0	8.0	7.0	9.0	5.0	9.0	1.0	5.0	12.0	0.0	2.0	5.0	1.0	7.0	0.0	0.0	3.0	1.0	12.0	1.0	5.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0
GU302642.1.1493	1.0	2.0	2.0	1.0	0.0	0.0	7.0	0.0	2.0	0.0	2.0	1.0	1.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.0	0.0	3.0	0.0	3.0	0.0	6.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	23.0	4.0	0.0	6.0	0.0	1.0	5.0	0.0	1.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0
HK555556.1.1306	0.0	3.0	0.0	0.0	12.0	11.0	56.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
GQ327614.1.1335	2.0	40.0	5.0	0.0	33.0	0.0	5.0	7.0	12.0	1.0	2.0	1.0	8.0	17.0	1.0	36.0	0.0	0.0	2.0	0.0	1.0	7.0	0.0	2.0	2.0	2.0	8.0	2.0	3.0	1.0	2.0	2.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	4.0	2.0	5.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	12.0	1.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	6.0	1.0	1.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
